timestamp,cpu_usage_percent,day_index,weekday,hour,stage_name,mini_pattern,users,spawn_rate,scale_factor,error_rate,latency_ms,is_weekend,is_anomaly,anomaly_type,severity
1779939360,53.36186440677828,3,3,0.258,night,lull,4,1.67,0.9427,0.00326,51.6,0,0,none,none
1779939375,53.61779661016969,3,3,0.262,night,lull,7,2.04,1.0315,0.00351,54.2,0,0,none,none
1779939390,53.58474576271088,3,3,0.267,night,lull,11,1.0,1.0663,0.00389,56.3,0,0,none,none
1779939405,53.56779661016999,3,3,0.271,night,lull,8,2.6,0.9488,0.0036,55.1,0,0,none,none
1779939420,53.48898305084855,3,3,0.275,night,lull,10,1.54,1.0083,0.00379,56.3,0,0,none,none
1779939435,53.6008474576288,3,3,0.28,night,night_watch,12,1.89,0.9595,0.002,45.6,0,0,none,none
1779939450,53.68983050847773,3,3,0.284,night,night_watch,4,1.42,1.096,0.002,46.6,0,0,none,none
1779939465,54.06016949152572,3,3,0.288,night,night_watch,9,1.28,1.0871,0.12946,50.1,0,0,none,none
1779939480,54.221496803411306,3,3,0.293,night,night_watch,6,1.55,0.9882,0.002,51.2,0,0,none,none
1779939495,54.19915254236696,3,3,0.297,night,night_watch,4,2.28,0.9946,0.002,49.5,0,0,none,none
1779939510,54.15000000000256,3,3,0.301,night,night_watch,7,1.98,1.0534,0.002,49.9,0,0,none,none
1779939525,54.2694915254266,3,3,0.305,night,night_watch,8,1.44,1.1065,0.002,45.8,0,0,none,none
1779939540,54.06779661017196,3,3,0.31,night,night_watch,6,2.52,0.9875,0.002,48.7,0,0,none,none
1779939555,54.076271186443634,3,3,0.314,night,night_watch,5,2.21,0.9733,0.002,46.5,0,0,none,none
1779939570,54.43813559322241,3,3,0.318,night,night_watch,5,1.0,1.0852,0.002,51.6,0,0,none,none
1779939585,54.52457627118022,3,3,0.323,night,night_watch,5,1.34,0.9926,0.002,48.5,0,0,none,none
1779939600,54.55932203389733,3,3,0.327,night,night_watch,9,1.66,1.015,0.002,48.4,0,0,none,none
1779939615,54.35762711864516,3,3,0.331,night,night_watch,13,1.11,1.0605,0.00205,50.5,0,0,none,none
1779939630,54.56101694915561,3,3,0.335,night,night_watch,5,2.68,1.0804,0.002,50.3,0,0,none,none
1779939645,54.60847457626912,3,3,0.34,night,night_watch,12,1.72,0.956,0.002,49.9,0,0,none,none
1779939660,55.0033898305067,3,3,0.344,night,night_watch,9,1.23,1.0274,0.002,44.5,0,0,none,none
1779939675,54.91016949153056,3,3,0.348,night,night_watch,10,1.65,0.9304,0.002,49.3,0,0,none,none
1779939690,54.71610169491476,3,3,0.352,night,lull,11,1.0,1.0364,0.00389,51.0,0,0,none,none
1779939705,54.66694915254296,3,3,0.357,night,lull,12,2.56,1.0827,0.00399,56.9,0,0,none,none
1779939720,55.00415247199022,3,3,0.361,night,lull,9,1.32,1.0293,0.0037,49.1,0,0,none,none
1779939735,54.77796610169284,3,3,0.365,night,lull,7,2.43,1.1056,0.00351,58.9,0,0,none,none
1779939750,54.62711864406582,3,3,0.37,night,lull,9,2.16,0.9315,0.0037,60.3,0,0,none,none
1779939765,54.33559322033681,3,3,0.374,night,lull,6,1.61,0.9543,0.00343,54.1,0,0,none,none
1779939780,54.14661016949094,3,3,0.378,night,lull,8,1.36,0.9498,0.0036,58.3,0,0,none,none
1779939795,54.393220338980285,3,3,0.382,night,lull,11,1.37,1.0345,0.00389,56.4,0,0,none,none
1779939810,54.27118644067748,3,3,0.387,night,lull,10,2.14,1.0175,0.00379,59.3,0,0,none,none
1779939825,54.49830508474468,3,3,0.391,night,night_watch,9,1.99,1.0445,0.002,48.5,0,0,none,none
1779939840,54.42257235642295,3,3,0.395,night,night_watch,10,2.55,0.9361,0.002,47.8,0,0,none,none
1779939855,54.641525423727934,3,3,0.4,night,night_watch,10,1.76,0.9679,0.002,49.8,0,0,none,none
1779939870,54.84237288135712,3,3,0.404,night,night_watch,8,1.09,1.129,0.002,48.2,0,0,none,none
1779939885,55.25338983050522,3,3,0.408,night,night_watch,6,1.72,1.0113,0.002,50.8,0,0,none,none
1779939900,55.65338983050532,3,3,0.412,night,night_watch,7,1.6,0.9927,0.002,48.8,0,0,none,none
1779939915,55.44322033898395,3,3,0.417,night,night_watch,11,2.53,0.958,0.002,48.1,0,0,none,none
1779939930,55.45338983050897,3,3,0.421,night,night_watch,10,1.78,0.933,0.002,42.9,0,0,none,none
1779939945,55.46864406779898,3,3,0.425,night,night_watch,7,1.0,0.9806,0.002,53.0,0,0,none,none
1779939960,55.42627118643812,3,3,0.43,night,night_watch,10,2.07,1.0236,0.002,43.5,0,0,none,none
1779939975,55.419491525422245,3,3,0.434,night,night_watch,10,1.0,1.0866,0.002,44.2,0,0,none,none
1779939990,55.36271186440669,3,3,0.438,night,night_watch,7,1.95,0.9404,0.002,43.1,0,0,none,none
1779940005,55.226271186439305,3,3,0.442,night,night_watch,4,1.0,1.1046,0.002,47.9,0,0,none,none
1779940020,55.09830508474359,3,3,0.447,night,night_watch,11,1.76,0.9768,0.002,47.9,0,0,none,none
1779940035,55.0067796610134,3,3,0.451,night,night_watch,12,2.5,1.0503,0.002,51.4,0,0,none,none
1779940050,55.33728813559411,3,3,0.456,night,night_watch,8,1.12,1.0024,0.002,49.7,0,0,none,none
1779940065,55.358474576269614,3,3,0.46,night,night_watch,8,1.37,1.0951,0.002,46.8,0,0,none,none
1779940080,55.02542372881752,3,3,0.464,night,night_watch,7,1.66,1.0236,0.002,48.7,0,0,none,none
1779940095,55.27966101695064,3,3,0.468,night,night_watch,7,2.19,0.973,0.002,45.4,0,0,none,none
1779940110,55.311864406779065,3,3,0.473,night,night_watch,7,2.45,1.0474,0.002,50.1,0,0,none,none
1779940125,55.34376504247467,3,3,0.477,night,night_watch,10,1.29,0.9799,0.002,49.2,0,0,none,none
1779940140,55.31016949152572,3,3,0.481,night,night_watch,10,1.26,1.1146,0.002,49.7,0,0,none,none
1779940155,55.05847457627139,3,3,0.486,night,night_watch,13,1.2,1.0032,0.00205,46.8,0,0,none,none
1779940170,55.30677966101902,3,3,0.49,night,night_watch,4,2.25,0.9692,0.002,46.1,0,0,none,none
1779940185,55.0737288135614,3,3,0.494,night,night_watch,11,1.0,0.94,0.002,48.1,0,0,none,none
1779940200,54.947457627114105,3,3,0.499,night,night_watch,7,2.64,1.0382,0.002,52.6,0,0,none,none
1779940215,55.04576271186264,3,3,0.503,night,night_watch,8,2.36,1.1174,0.002,52.8,0,0,none,none
1779940230,54.69522240526887,3,3,0.507,night,night_watch,6,1.94,1.0184,0.002,44.6,0,0,none,none
1779940245,54.6177966101687,3,3,0.511,night,night_watch,11,2.44,1.0768,0.002,45.6,0,0,none,none
1779940260,54.68728813559056,3,3,0.516,night,night_watch,11,1.8,1.1299,0.002,48.9,0,0,none,none
1779940275,54.737288135592735,3,3,0.52,night,night_watch,5,2.37,1.0196,0.002,45.4,0,0,none,none
1779940290,54.6601694915271,3,3,0.524,night,night_watch,10,2.52,0.937,0.002,47.2,0,0,none,none
1779940305,54.51440677966259,3,3,0.529,night,night_watch,5,2.1,1.0953,0.002,47.9,0,0,none,none
1779940320,54.47288135592964,3,3,0.533,night,night_watch,8,2.44,1.0314,0.002,48.7,0,0,none,none
1779940335,54.45508474576084,3,3,0.537,night,night_watch,6,1.43,1.0007,0.002,48.1,0,0,none,none
1779940350,54.36101694914939,3,3,0.541,night,night_watch,8,2.15,1.1227,0.002,47.1,0,0,none,none
1779940365,54.444067796610376,3,3,0.546,night,night_watch,10,2.21,1.0385,0.002,47.2,0,0,none,none
1779940380,54.56186440678104,3,3,0.55,night,night_watch,4,1.19,0.9356,0.002,47.6,0,0,none,none
1779940395,54.30593220338964,3,3,0.554,night,night_watch,10,2.06,0.9485,0.002,50.6,0,0,none,none
1779940410,54.03305084745733,3,3,0.559,night,night_watch,12,2.18,0.961,0.002,49.4,0,0,none,none
1779940425,53.844915254236895,3,3,0.563,night,night_watch,7,1.68,1.0355,0.002,45.9,0,0,none,none
1779940440,53.859322033899005,3,3,0.567,night,night_watch,9,1.37,1.052,0.002,50.9,0,0,none,none
1779940455,53.8067796610131,3,3,0.571,night,night_watch,9,1.76,0.9758,0.002,50.6,0,0,none,none
1779940470,53.7457627118654,3,3,0.576,night,night_watch,11,1.0,1.0978,0.002,48.4,0,0,none,none
1779940485,53.32627118643821,3,3,0.58,night,night_watch,7,1.63,1.0747,0.002,48.7,0,0,none,none
1779940500,53.206779661016654,3,3,0.584,night,night_watch,13,2.32,0.9858,0.00205,52.3,0,0,none,none
1779940515,53.42288135593338,3,3,0.589,night,night_watch,9,1.72,1.1104,0.002,47.9,0,0,none,none
1779940530,53.52288135593526,3,3,0.593,night,night_watch,7,2.73,1.1097,0.002,46.4,0,0,none,none
1779940545,53.84322033898354,3,3,0.597,night,night_watch,6,1.9,0.9511,0.002,46.4,0,0,none,none
1779940560,53.82796610169847,3,3,0.601,night,night_watch,5,2.4,1.0626,0.002,48.6,0,0,none,none
1779940575,54.01864406779523,3,3,0.606,night,night_watch,6,2.79,1.1329,0.002,46.2,0,0,none,none
1779940590,54.25677966101537,3,3,0.61,night,night_watch,12,2.0,1.0327,0.002,48.4,0,0,none,none
1779940605,54.52087810764869,3,3,0.614,night,night_watch,10,2.01,1.0363,0.002,50.2,0,0,none,none
1779940620,54.64969254028556,3,3,0.619,night,night_watch,11,2.53,1.0011,0.002,47.9,0,0,none,none
1779940635,54.77542372881652,3,3,0.623,night,night_watch,8,1.0,0.9848,0.002,49.7,0,0,none,none
1779940650,54.7449152542365,3,3,0.627,night,night_watch,7,2.38,1.0261,0.002,47.4,0,0,none,none
1779940665,55.04491525423719,3,3,0.632,night,night_watch,4,2.29,0.9716,0.002,47.3,0,0,none,none
1779940680,54.76186440677739,3,3,0.636,night,night_watch,6,1.23,0.9642,0.12051,51.3,0,0,none,none
1779940695,54.89576271186846,3,3,0.64,night,night_watch,6,1.0,1.1303,0.002,45.6,0,0,none,none
1779940710,55.27457627118566,3,3,0.644,night,night_watch,8,1.87,1.035,0.002,46.2,0,0,none,none
1779940725,55.324576271190296,3,3,0.649,night,night_watch,6,1.34,0.9482,0.002,48.6,0,0,none,none
1779940740,54.93135593220112,3,3,0.653,night,night_watch,4,1.36,1.1253,0.002,51.3,0,0,none,none
1779940755,54.82033898305371,3,3,0.657,night,night_watch,11,1.49,0.9638,0.002,50.4,0,0,none,none
1779940770,54.871186440678855,3,3,0.662,night,night_watch,11,1.38,0.9779,0.002,47.7,0,0,none,none
1779940785,54.824576271183375,3,3,0.666,night,night_watch,12,1.15,1.0049,0.002,51.8,0,0,none,none
1779940800,54.9000000000006,3,3,0.67,night,night_watch,8,1.34,1.0654,0.002,46.5,0,0,none,none
1779940815,55.03728813559342,3,3,0.674,night,night_watch,12,2.31,1.0936,0.002,45.9,0,0,none,none
1779940830,54.83050847457627,3,3,0.679,night,night_watch,11,2.36,1.0596,0.002,50.1,0,0,none,none
1779940845,54.93983050847526,3,3,0.683,night,night_watch,7,1.47,1.1322,0.002,48.5,0,0,none,none
1779940860,55.02033898305252,3,3,0.687,night,night_watch,10,2.5,1.0772,0.002,45.1,0,0,none,none
1779940875,54.899152542370224,3,3,0.692,night,night_watch,10,1.0,1.0022,0.002,50.9,0,0,none,none
1779940890,54.64406779661165,3,3,0.696,night,night_watch,10,2.33,1.0499,0.002,46.6,0,0,none,none
1779940905,54.35762711864516,3,3,0.7,night,night_watch,10,1.84,0.9857,0.002,46.5,0,0,none,none
1779940920,54.46186440677917,3,3,0.704,night,night_watch,9,1.0,0.9834,0.002,44.9,0,0,none,none
1779940935,54.35762711864516,3,3,0.709,night,night_watch,9,1.0,1.1262,0.002,49.0,0,0,none,none
1779940950,54.35169491525473,3,3,0.713,night,night_watch,5,1.23,1.0697,0.002,44.8,0,0,none,none
1779940965,54.04406779661026,3,3,0.717,night,night_watch,6,1.73,1.0362,0.002,46.8,0,0,none,none
1779940980,53.94629794100112,3,3,0.722,night,night_watch,12,1.11,0.9655,0.002,49.0,0,0,none,none
1779940995,53.84237288135564,3,3,0.726,night,night_watch,7,1.62,1.0518,0.002,46.5,0,0,none,none
1779941010,53.34576271186283,3,3,0.73,night,night_watch,9,2.24,1.0416,0.002,47.5,0,0,none,none
1779941025,53.30000000000019,3,3,0.734,night,night_watch,4,1.79,0.9431,0.09815,55.0,0,0,none,none
1779941040,53.550000000001184,3,3,0.739,night,night_watch,10,1.28,0.994,0.002,50.3,0,0,none,none
1779941055,53.82966101695181,3,3,0.743,night,night_watch,10,1.8,0.9639,0.002,44.6,0,0,none,none
1779941070,53.74406779661452,3,3,0.747,night,night_watch,13,1.16,0.9932,0.00205,46.5,0,0,none,none
1779941085,53.51355932203321,3,3,0.752,night,night_watch,9,1.43,1.1345,0.002,49.1,0,0,none,none
1779941100,53.19576271186372,3,3,0.756,night,night_watch,4,1.58,1.0382,0.002,48.7,0,0,none,none
1779941115,52.88305084745427,3,3,0.76,night,night_watch,6,1.11,1.0923,0.002,50.2,0,0,none,none
1779941130,52.90725857025084,3,3,0.765,night,night_watch,11,1.86,1.0354,0.002,44.0,0,0,none,none
1779941145,52.81186440677907,3,3,0.769,night,night_watch,11,1.41,0.9635,0.002,44.2,0,0,none,none
1779941160,52.85677966101626,3,3,0.773,night,night_watch,6,2.48,1.0232,0.002,48.2,0,0,none,none
1779941175,52.365254237290905,3,3,0.777,night,night_watch,5,1.2,1.0406,0.002,52.1,0,0,none,none
1779941190,52.31016949152622,3,3,0.782,night,night_watch,6,1.38,0.9632,0.002,50.3,0,0,none,none
1779941205,52.188983050846375,3,3,0.786,night,night_watch,8,1.14,1.0735,0.002,46.2,0,0,none,none
1779941220,51.94999999999832,3,3,0.79,night,night_watch,6,1.58,0.9643,0.002,49.4,0,0,none,none
1779941235,51.96355932203005,3,3,0.795,night,night_watch,6,1.12,0.956,0.002,49.2,0,0,none,none
1779941250,51.93898305084785,3,3,0.799,night,night_watch,5,2.07,1.1005,0.002,51.8,0,0,none,none
1779941265,51.772033898307846,3,3,0.803,night,night_watch,4,2.57,1.0654,0.002,48.4,0,0,none,none
1779941280,51.85084745762683,3,3,0.807,night,night_watch,7,2.47,1.0206,0.002,47.2,0,0,none,none
1779941295,52.23305084745812,3,3,0.812,night,night_watch,9,1.0,0.9329,0.002,50.1,0,0,none,none
1779941310,52.60169491525522,3,3,0.816,night,night_watch,6,1.75,1.1288,0.002,52.8,0,0,none,none
1779941325,52.68389830508583,3,3,0.82,night,night_watch,7,1.99,1.0124,0.002,48.6,0,0,none,none
1779941340,52.53983050847221,3,3,0.824,night,night_watch,10,2.6,1.0882,0.002,48.5,0,0,none,none
1779941355,52.364406779662986,3,3,0.829,night,night_watch,6,2.15,1.0502,0.002,47.9,0,0,none,none
1779941370,52.481355932203286,3,3,0.833,night,night_watch,5,2.14,1.0667,0.002,46.0,0,0,none,none
1779941385,52.4923728813587,3,3,0.837,night,night_watch,5,1.0,1.1032,0.002,50.9,0,0,none,none
1779941400,52.32033898304878,3,3,0.842,night,night_watch,12,2.44,1.0749,0.002,46.6,0,0,none,none
1779941415,52.45508474576035,3,3,0.846,night,night_watch,7,1.15,1.0888,0.002,48.6,0,0,none,none
1779941430,52.30508474576124,3,3,0.85,night,night_watch,11,1.45,1.0355,0.002,49.8,0,0,none,none
1779941445,52.04830508474685,3,3,0.855,night,night_watch,11,2.05,0.9304,0.002,49.8,0,0,none,none
1779941460,52.21694915254267,3,3,0.859,night,night_watch,11,1.32,1.0281,0.002,47.2,0,0,none,none
1779941475,52.17966101694925,3,3,0.863,night,night_watch,5,1.62,0.9381,0.002,46.8,0,0,none,none
1779941490,52.43644067796858,3,3,0.867,night,night_watch,8,1.0,1.087,0.002,55.4,0,0,none,none
1779941505,52.29661016949202,3,3,0.872,night,night_watch,11,2.13,0.9445,0.002,51.6,0,0,none,none
1779941520,52.63337197713973,3,3,0.876,night,night_watch,11,2.37,1.1146,0.002,47.9,0,0,none,none
1779941535,52.660169491524144,3,3,0.88,night,night_watch,10,2.06,1.092,0.002,48.8,0,0,none,none
1779941550,53.015254237289525,3,3,0.885,night,night_watch,5,2.61,0.9708,0.002,51.0,0,0,none,none
1779941565,53.17711864406947,3,3,0.889,night,night_watch,12,1.0,0.9647,0.002,47.3,0,0,none,none
1779941580,53.08728813559509,3,3,0.893,night,night_watch,10,2.57,1.0652,0.002,47.1,0,0,none,none
1779941595,52.95508474576231,3,3,0.897,night,night_watch,8,1.0,1.0471,0.002,46.7,0,0,none,none
1779941610,53.03728813559538,3,3,0.902,night,night_watch,6,2.34,1.0275,0.002,52.4,0,0,none,none
1779941625,53.3779661016962,3,3,0.906,night,night_watch,4,1.67,1.0342,0.002,45.4,0,0,none,none
1779941640,53.496610169489855,3,3,0.91,night,night_watch,11,2.43,1.0606,0.002,49.8,0,0,none,none
1779941655,53.69322033898196,3,3,0.915,night,night_watch,11,1.0,1.0297,0.002,50.4,0,0,none,none
1779941670,54.07966101695034,3,3,0.919,night,night_watch,9,2.08,1.0806,0.002,49.9,0,0,none,none
1779941685,54.11949152542501,3,3,0.923,night,night_watch,11,2.57,1.0493,0.002,46.5,0,0,none,none
1779941700,54.38220338983229,3,3,0.927,night,night_watch,9,1.94,0.9713,0.002,48.0,0,0,none,none
1779941715,54.60847457626912,3,3,0.932,night,night_watch,10,1.96,1.0654,0.002,50.6,0,0,none,none
1779941730,54.73728813559027,3,3,0.936,night,night_watch,10,2.59,0.9378,0.002,47.1,0,0,none,none
1779941745,54.87796610169718,3,3,0.94,night,night_watch,10,1.96,0.9963,0.002,50.4,0,0,none,none
1779941760,54.89322033898226,3,3,0.945,night,night_watch,12,5.05,1.1316,0.00267,160.2,0,1,slow_deploy,low
1779941775,54.90423728813521,3,3,0.949,night,night_watch,9,6.16,0.9584,0.00247,147.3,0,1,slow_deploy,low
1779941790,54.99152542372832,3,3,0.953,night,night_watch,7,1.0,1.1297,0.002,51.5,0,0,none,none
1779941805,55.22372881355804,3,3,0.957,night,night_watch,4,2.22,1.1185,0.002,46.3,0,0,none,none
1779941820,55.33389830508495,3,3,0.962,night,night_watch,8,1.0,1.0369,0.002,45.4,0,0,none,none
1779941835,55.914705663010686,3,3,0.966,night,night_watch,6,2.16,1.1188,0.002,45.8,0,0,none,none
1779941850,56.12203389830677,3,3,0.97,night,night_watch,9,1.3,1.0891,0.002,52.0,0,0,none,none
1779941865,56.301694915250586,3,3,0.975,night,night_watch,11,1.0,0.9702,0.002,51.2,0,0,none,none
1779941880,56.57288135593201,3,3,0.979,night,night_watch,4,1.87,1.1236,0.002,51.3,0,0,none,none
1779941895,56.85423728813599,3,3,0.983,night,night_watch,5,1.34,0.9679,0.002,45.4,0,0,none,none
1779941910,57.09067796610032,3,3,0.987,night,night_watch,8,1.89,1.0159,0.002,48.0,0,0,none,none
1779941925,57.14617436787385,3,3,0.992,night,night_watch,11,1.47,1.1028,0.002,49.6,0,0,none,none
1779941940,57.41355932203231,3,3,0.996,night,night_watch,5,1.4,0.9344,0.002,48.6,0,0,none,none
1779941955,57.53813559322133,3,3,1.0,night,night_watch,11,2.03,0.9567,0.002,51.6,0,0,none,none
1779941970,57.90932203389969,3,3,1.005,night,night_watch,10,1.0,0.9432,0.002,46.6,0,0,none,none
1779941985,58.31779661016654,3,3,1.009,night,night_watch,10,2.45,0.9701,0.002,49.8,0,0,none,none
1779942000,58.40000000000454,3,3,1.013,night,night_watch,5,1.2,0.9663,0.002,55.7,0,0,none,none
1779942015,58.51101694915442,3,3,1.017,night,night_watch,7,1.27,1.0488,0.002,52.1,0,0,none,none
1779942030,59.01610169491397,3,3,1.022,night,night_watch,8,2.52,1.1296,0.002,46.4,0,0,none,none
1779942045,59.054237288135305,3,3,1.026,night,night_watch,9,1.48,1.0683,0.24381,48.2,0,0,none,none
1779942060,59.349999999998914,3,3,1.03,night,night_watch,10,2.15,0.9886,0.002,45.8,0,0,none,none
1779942075,60.08305084745851,3,3,1.035,night,night_watch,12,1.76,1.0382,0.002,46.4,0,0,none,none
1779942090,60.38898305084223,3,3,1.039,night,night_watch,11,1.25,1.0815,0.002,49.1,0,0,none,none
1779942105,60.223728813560506,3,3,1.043,night,night_watch,6,1.35,0.9725,0.002,46.5,0,0,none,none
1779942120,60.19830508474546,3,3,1.047,night,night_watch,5,1.02,0.9894,0.002,48.8,0,0,none,none
1779942135,60.33813559321955,3,3,1.052,night,night_watch,11,1.89,1.0027,0.002,47.8,0,0,none,none
1779942150,60.22457627118841,3,3,1.056,night,night_watch,9,1.96,0.9929,0.002,47.7,0,0,none,none
1779942165,60.319491525425306,3,3,1.06,night,night_watch,7,1.92,1.0786,0.002,47.2,0,0,none,none
1779942180,60.29067796609864,3,3,1.065,night,night_watch,10,2.44,0.9955,0.00324,50.9,0,1,memory_leak,medium
1779942195,60.33898305084746,3,3,1.069,night,night_watch,13,1.48,0.9943,0.0035,46.8,0,1,memory_leak,medium
1779942210,60.38305084745428,3,3,1.073,night,night_watch,15,1.8,1.016,0.00369,43.9,0,1,memory_leak,medium
1779942225,60.40847457627425,3,3,1.077,night,night_watch,5,1.71,1.0521,0.00286,43.2,0,1,memory_leak,medium
1779942240,60.33983050847783,3,3,1.082,night,night_watch,5,1.59,1.1124,0.00286,50.8,0,1,memory_leak,medium
1779942255,60.232203389832186,3,3,1.086,night,night_watch,9,2.19,1.0427,0.21704,50.6,0,0,none,none
1779942270,60.31806564023048,3,3,1.09,night,night_watch,12,1.01,1.0739,0.002,47.5,0,0,none,none
1779942285,60.300847457628606,3,3,1.095,night,night_watch,7,1.18,1.0686,0.002,47.4,0,0,none,none
1779942300,59.95847457627197,3,3,1.099,night,night_watch,7,1.0,0.9616,0.002,47.7,0,0,none,none
1779942315,60.09322033898601,3,3,1.103,night,night_watch,7,2.53,0.9854,0.23395,50.4,0,0,none,none
1779942330,59.86440677965805,3,3,1.107,night,night_watch,10,1.55,1.0008,0.002,48.6,0,0,none,none
1779942345,60.07881355932391,3,3,1.112,night,night_watch,13,1.42,0.9949,0.07493,42.5,0,0,none,none
1779942360,59.97118644067827,3,3,1.116,night,night_watch,11,1.48,1.1227,0.002,48.0,0,0,none,none
1779942375,59.79915254237328,3,3,1.12,night,night_watch,11,2.07,0.9995,0.002,46.4,0,0,none,none
1779942390,59.95508474576281,3,3,1.125,night,night_watch,10,1.22,0.9727,0.002,47.9,0,0,none,none
1779942405,60.08813559322104,3,3,1.129,night,night_watch,11,2.2,0.9528,0.002,46.0,0,0,none,none
1779942420,59.8576271186422,3,3,1.133,night,lull,10,1.59,1.0676,0.00379,57.1,0,0,none,none
1779942435,59.283050847455854,3,3,1.138,night,lull,7,1.74,0.9817,0.00351,54.9,0,0,none,none
1779942450,59.3127118644055,3,3,1.142,night,lull,5,1.11,1.1228,0.00334,58.0,0,0,none,none
1779942465,59.66779661016841,3,3,1.146,night,lull,12,1.02,1.0578,0.00399,60.1,0,0,none,none
1779942480,59.56525423728281,3,3,1.15,night,lull,7,1.8,0.9697,0.00503,58.2,0,1,memory_leak,medium
1779942495,59.33050847457677,3,3,1.155,night,lull,14,2.34,0.9488,0.00602,51.7,0,1,memory_leak,medium
1779942510,59.45169491525414,3,3,1.159,night,lull,13,1.86,1.0443,0.00587,57.8,0,1,memory_leak,medium
1779942525,59.52118644067599,3,3,1.163,night,lull,8,2.53,1.1015,0.00516,57.4,0,1,memory_leak,medium
1779942540,59.53756245720191,3,3,1.168,night,night_watch,6,1.39,0.9852,0.002,44.1,0,0,none,none
1779942555,59.35508474576143,3,3,1.172,night,night_watch,11,1.96,1.1059,0.002,48.3,0,0,none,none
1779942570,59.42203389830203,3,3,1.176,night,night_watch,8,2.47,1.1238,0.002,48.1,0,0,none,none
1779942585,59.38813559322272,3,3,1.18,night,night_watch,9,1.36,1.0107,0.002,45.1,0,0,none,none
1779942600,59.72203389830519,3,3,1.185,night,night_watch,5,1.33,1.1088,0.002,43.8,0,0,none,none
1779942615,59.60762711864861,3,3,1.189,night,night_watch,7,1.89,1.1031,0.002,49.2,0,0,none,none
1779942630,59.33728813559262,3,3,1.193,night,night_watch,11,1.18,0.9616,0.002,49.3,0,0,none,none
1779942645,59.444067796607904,3,3,1.197,night,night_watch,11,1.26,0.9584,0.002,47.8,0,0,none,none
1779942660,59.46271186440708,3,3,1.202,night,night_watch,13,2.1,1.126,0.00205,49.6,0,0,none,none
1779942675,59.36610169491683,3,3,1.206,night,night_watch,7,1.0,1.0144,0.002,50.0,0,0,none,none
1779942690,59.27711864407036,3,3,1.21,night,night_watch,12,1.37,0.9865,0.002,47.1,0,0,none,none
1779942705,59.47118644068122,3,3,1.215,night,night_watch,7,2.57,0.9745,0.002,50.5,0,0,none,none
1779942720,59.69406779661135,3,3,1.219,night,night_watch,6,1.36,0.964,0.002,51.1,0,0,none,none
1779942735,59.83474576271088,3,3,1.223,night,night_watch,10,1.64,0.9571,0.19009,46.2,0,0,none,none
1779942750,60.07203389830558,3,3,1.228,night,night_watch,12,1.71,1.0024,0.002,43.1,0,0,none,none
1779942765,59.95254237287908,3,3,1.232,night,night_watch,6,1.55,1.0604,0.002,50.1,0,0,none,none
1779942780,59.857627118644665,3,3,1.236,night,night_watch,6,1.34,0.9407,0.002,43.9,0,0,none,none
1779942795,59.63559322033751,3,3,1.24,night,night_watch,10,1.04,1.0795,0.002,51.3,0,0,none,none
1779942810,59.33644067796718,3,3,1.245,night,night_watch,7,1.93,0.9998,0.002,50.6,0,0,none,none
1779942825,59.22203389830321,3,3,1.249,night,night_watch,4,2.31,1.046,0.002,47.4,0,0,none,none
1779942840,59.253389830508674,3,3,1.253,night,night_watch,5,1.0,0.9855,0.002,49.6,0,0,none,none
1779942855,60.19915254237338,3,3,1.258,night,night_watch,7,1.7,0.9813,0.00269,74.3,0,1,traffic_burst,medium
1779942870,60.61440677965855,3,3,1.262,night,night_watch,8,1.67,1.0008,0.002,47.0,0,0,none,none
1779942885,60.26779661016979,3,3,1.266,night,night_watch,4,1.74,1.0173,0.002,48.8,0,0,none,none
1779942900,60.23135593219935,3,3,1.271,night,night_watch,9,1.21,1.1168,0.002,43.2,0,0,none,none
1779942915,60.47569169022464,3,3,1.275,night,night_watch,8,1.6,0.9856,0.002,52.2,0,0,none,none
1779942930,61.058474576270406,3,3,1.279,night,night_watch,7,1.45,0.9691,0.002,43.9,0,0,none,none
1779942945,60.722881355934575,3,3,1.283,night,night_watch,7,1.91,1.1263,0.002,47.8,0,0,none,none
1779942960,60.986440677964815,3,3,1.288,night,night_watch,12,1.51,0.986,0.002,49.3,0,0,none,none
1779942975,60.96779661017058,3,3,1.292,night,night_watch,9,1.0,1.0088,0.002,51.6,0,0,none,none
1779942990,61.449999999998816,3,3,1.296,night,night_watch,12,1.92,1.0674,0.002,50.3,0,0,none,none
1779943005,61.572881355932005,3,3,1.3,night,night_watch,5,1.0,1.0365,0.002,50.3,0,0,none,none
1779943020,61.65254237287889,3,3,1.305,night,night_watch,10,1.75,0.954,0.002,47.4,0,0,none,none
1779943035,61.90677966101696,3,3,1.309,night,night_watch,11,1.77,0.95,0.002,46.2,0,0,none,none
1779943050,61.79237288135791,3,3,1.313,night,night_watch,6,2.03,1.0046,0.002,50.8,0,0,none,none
1779943065,61.5372881355944,3,3,1.318,night,night_watch,5,1.33,1.0614,0.002,50.6,0,0,none,none
1779943080,61.73220338983071,3,3,1.322,night,night_watch,11,1.23,1.0862,0.002,51.9,0,0,none,none
1779943095,61.8271186440676,3,3,1.326,night,night_watch,8,2.2,1.1356,0.002,52.4,0,0,none,none
1779943110,61.8093220338988,3,3,1.331,night,night_watch,11,2.03,0.9861,0.002,45.1,0,0,none,none
1779943125,61.88924142887237,3,3,1.335,night,night_watch,9,1.0,0.9748,0.002,47.6,0,0,none,none
